"id","locale","name","text","image"
"200227","pt","Bulscu","Camarilla: Bulscu recebe +1 de furtividade durante ações direcionadas a um local ou equipamento. +1 de força.[MERGED] Príncipe de Budapeste.",""
"200228","pt","Bupe Kuila","Laibon: +1 de percepção.",""
"200229","pt","Byzar","Sabá: Se Byzar fosse ser queimado, ao invés disso, coloque um contador de queima nele e coloque-o em torpor. Se ele tem 3 contadores de queima, remova-o do jogo. +1 de furtividade.",""
"200230","pt","C.J.","Independente.",""
"200231","pt","Cagliostro, o Grande Copta","Independente: Se Cagliostro estiver pronto no começo de sua fase de descarte, você recebe +1 ação de fase de descarte. Se ele for bloqueado e combate ocorrer, ele pode colocar um contador de corrupção no servo bloqueador depois que o combate terminar.",""
"200232","pt","Cailean","Arcebispo Sabá de Detroid: A cada rodada de combate, antes da distância ser determinada, Cailean pode determinar a distância para aquele combate. Se ele o fizer, pude a fase de determinar a distância para aquele combate.",""
"200233","pt","Caitlin","Bispo Sabá.",""
"200234","pt","Calebos","Bispo Sabá. +1 de força",""
"200235","pt","Calebros, o Martir","Príncipe Camarilla de Nova Iorque: Se Calebros for o príncipe de Nova Iorque, qualquer vampiro mais velho da Camarilla controlado por outro Matusalém pode roubar o título dele como uma ação (D) que Calebros não pode bloquear.",""
"200236","pt","Caliban","Sabá.",""
"200237","pt","Callirus","Independente: Durante sua fase de destravar, Callirus pode queimar 1 de sangue para queiamr uma carta nele.",""
"200238","pt","Calvin Cleaver","Camarilla: Calvin pode adicionar um de sangue a um anarquista como uma ação com +1 de furtividade. Uma vez por turno, um anarquista pode adicionar 1 de sangue a Calvin com ua ação com +1 de furtividade.",""
"200239","pt","Cameron","Sabá.",""
"200240","pt","Camille Devereux, a corva","Camarilla.",""
"200241","pt","Cao Nguyen","Sabá.","/img/cards/pt/200241.jpg"
"200242","pt","O Capuchin","Independente: Se O Capuchinho for queimado, mova-o para região não controlada de seu dono e receba +3 transferências no início de sua próxima fase de influência. +1 de percepção. +1 de sangrar. +2 de tamanho de mão.",""
"200243","pt","Cardano","Príncipe Camarilla de Boston",""
"200244","pt","Carlak","Príncipe Camarilla de Praga: Assim que o resultado de um referendo for apurado, Carlak ganha 1 de sangue para cada Matusalém que não declarou votos a favor e 1 ou mais votos contra no referendo. Ele recebe 1 pressionar opcional por combate.",""
"200245","pt","Carlotta Giovanni","Independente: Carlotta pode trocar uma carta em sua mão por uma carta de biblioteca em sua pilha de cinzas como uma ação com +1 de furtividade que custa 1 de sangue.",""
"201625","pt","Carmelita Neillson","Camarilla: Enquanto Carmelita estiver pronta, você recebe +1 de tamanho de mão.",""
"200246","pt","Carmen","Sabá. Mão Negra: Vampiro que não sejam da Camarilla que você controla recebem +1 de furtividade em ações de equipar.",""
"200247","pt","Carmine Giovanni","Independente. 2 votos (titulado): Aparições entram em jogo com 1 de vida adicional. Carmine pode travar para dar a um aliado +1 de furtividade.",""
"200248","pt","Carna, a Bruxa príncipesa","Primogênito Camarilla: Durante sua fase de destravar, Carna pode queimar um de seus lacaios para ganhar 2 de sangue. +1 de percepção.",""
"200249","pt","Carolina Vález","Arcebispo Sabá de Montreal: Carolina é imune a dano de aliados e lacaios.",""
"200250","pt","Caroline bispos","Sabá: Caroline não pode bloquear vampiros que não sejam da Camarilla.",""
"200251","pt","Carter","Sabá.",""
"201521","pt","Casey Snyder","Barão Anarquista de Columbus.",""
"200252","pt","Casino Reeds","Príncipe Camarilla de Seattle: Casino pode mover até 3 de sangue dele para um Nosferatu mais jovem em sua região não-controlada com uma ação. Casino inflige +1 de dano com golpes a distância (mesmo a curta distância).",""
"200254","pt","Cassandra Langely, a Abandonada","Camarilla.",""
"200253","pt","Cassandra, Magus Prime","Primogênito da Camarilla: Se Cassandra estiver pronta, seu tamanho de mão aumenta em um. +1 de força.",""
"201668","pt","Castellan","Independente: Castellan recebe +1 de percepção durante ações direcionadas e -1 de percepção durante ações não-direcionadas.",""
"200255","pt","Castiel","Sabá: Se Castiel estiver em combate e não tiver uma arma branca antes que a distância seja determinada, ele pode equipar uma arma branca de sua mão (requisitos e o custo se aplicam normalmente).",""
"201540","pt","Catalina Vega","Príncipe Camarilla de Buenos Aires. +1 de sangrar.","/img/cards/pt/201540.jpg"
"200256","pt","Catherine du Bois","Camarilla.",""
"200257","pt","Cedric","Camarilla. Escravo Tremere: Se Cedric bloquear uma ação direcionada com sucesso, ele pode queimar 1 de sangue quando a ação terminar (depois do combate, se houver) para destravar. Vôo [FLIGHT].",""
"201626","pt","Cedrick Calhoun","Camarilla: Se o referendo de uma ação política convocada por Cedrick falhar ou for cancelado, ele vai para torpor depois da resolução.",""
"200259","pt","Céleste Lamontagne","Sabá: Céleste pode golpear: fim de combate em combate com um lobisomem. Ela recebe +1 de percepção contra vampiros da Camarilla cujo controlador possuir quaisquer cartas de Gehenna.",""
"200258","pt","Céleste, a Voz de um Segredo","Independente: Céleste recebe +1 de sangrar contra Matusaléns que controle um Toreador Pronto.Ela recebe -1 de percepção durante ações de sangrar.",""
"200260","pt","Celine Chevalier","Independente.",""
"200261","pt","César Holfield","Camarilla: No final de sua fase de servo, se houver algum evento de Gehenna em jogo e César não caçar, ele queima 1 de sangue.",""
"200262","pt","Cesewayo","Magaji Laibon: Uma vez por ação, Cesewayo pode queimar 1 de sangue para receber +1 de percepção.",""
"200263","pt","Cesewayo","Avançado, Magaji Laibon: Durante uma ação direcionada a você, Cesewayo pode travar um Aye que esteja nele para destravar.[MERGED] Cesewayo recebe dois votos adicionais.",""
"200264","pt","Chalcedony","Camarilla: Cartas que requerem Gárgula custam a Calcedônia 1 de sangue ou recurso a menos. Voo [FLIGHT]. Escravo Tremere.",""
"200265","pt","Chandler Hungerford","Camarilla: Chandler recebe +1 de percepção quando tenta bloquear outros Gangrel.",""
"200266","pt","Charice Fontaigne","Sabá.",""
"201513","pt","Charles Delmare","Cardeal Sabá: Charles recebe 1 pressionar opcional por combate.",""
"200267","pt","Charlie Tyne","Sabá.",""
"200268","pt","Chas Giovanni Tello","Independente: Conforme Chas anuncia uma ação, qualquer outro Matusalém pode descartar uma carta mestra como uma ação de fase mestra fora-de-turno para fazer a ação falhar. Ele recebe +1 de força em combate com um vampiro titulado.",""
"200269","pt","Chaundice","Sabá: Duas vezes por combate, Chaundice pode previnir 2 de dano não-agravado dos golpes do servo oponente naquela rodada. Vôo [FLIGHT]. Escrava de Tremere Antitribu.",""
"200270","pt","Chavi Oraczko","Independente: Durante uma ação, Chavi pode queimar 1 de sangue para receber +1 de furtividade. Enquanto ela estiver pronta, você recebe +1 de tamanho de mão. Lista Vermelha.",""
"201541","pt","Chelsea Blake","Camarilla.","/img/cards/pt/201541.jpg"
"200271","pt","Chester DuBois","Primogênito Camarilla",""
"200272","pt","Christanius Lionel, o Crônista Insano","Sabá: Enquanto Christanius estiver pronto, seu tamanho de mão é aumentado em 1.",""
"200273","pt","Christine Boscacci","Sabá: Christine recebe -1 de percepção durante ações de sangrar.",""
"200274","pt","Christopher Houghton","Camarilla: Uma vez por combate, Christopher pode queimar 1 de sangue antes da distância ser determinada para golpear com golpe rápido naquela rodada. Durante sua fase de destravar, escolha um servo pronto. Até sua próxima fase de destravar, ele recebe +2 de percepção quando tentar bloquear aquele servo.",""
"201542","pt","Chrysanthemum","Primogênito Camarilla.","/img/cards/pt/201542.jpg"
"201638","pt","Chun Hei","Camarilla: Uma vez por combate, Chun Hei pode queimar 1 de sangue para receber 1 golpe adicional que não conta para o limite. +1 de força.",""
"200275","pt","Cicatriz","Bispo Sabá: Se Cicatriz estiver pronto durante sua fase de descarte, você recebe uma ação de fase de descarte adicional.",""
"201669","pt","Clara Hjortshøj","Anarquista.",""
"200276","pt","Clarissa Steinburgen","Camarilla.",""
"200277","pt","Claudia","Sabá: Mão Negra.",""
"200278","pt","Claudio Severino","Camarilla: cartas de combate custam ao vampiro opositor 1 de sangue adicional. Durante sua fase de destravar, queime 1 de recurso se não houverem cartas de Gehenna em jogo.",""
"200279","pt","Claudio Severino","Camarilla: Se Claudio estiver pronto, você pode usar uma ação de fase de descarte para descartar uma carta que requeira Feitiçaria de Sangue [tha] para ganhar 1 de recurso.[MERGED] Claudio pode queimar 1 de sangue para receber +1 de furtividade.",""
"200280","pt","Claus Wegener","Camarilla.","/img/cards/pt/200280.jpg"
"200281","pt","Claven","Sabá.",""
"200282","pt","Clea Auguste d'Holford","Independente.",""
"200283","pt","Clifton Derrik","Camarilla.",""
"200284","pt","Cock Robin","Justicar Camarilla Nosferatu: Uma vez por turno, destrave Cock Robin depois que ele realizar uma ação bem-sucedida que requeira Animalismo [ani]. +1 de força.",""
"200285","pt","Cohn Rose","Camarilla.",""
"201543","pt","Colette","Camarilla.","/img/cards/pt/201543.jpg"
"200286","pt","Colin Flynn","Camarilla.",""
"200287","pt","Colonel, The","Sabá. Mão Negra.",""
"201514","pt","Conchita Morales","Sabá.",""
"200288","pt","Conrad Adoula","Sabá: Enquanto Conrad está agindo, cartas de reação custam a vampiros mais jovens 1 de sangue adicional.",""
"200289","pt","Constanza Vinti","Principe Camarilla de Roma: Constanza recebe +2 de sangrar quando sangra um Matusalém que controla um Ventrue pronto.",""
"200290","pt","Corine Marcón","Sabá. +1 de força.",""
"200291","pt","Cornelius Ottavio","Camarilla: +1 de sangrar. Cornelius recebe +1 de sangrar adicional quando sangra um Matusalém que controla um vampiro pronto e não-Camarilla.",""
"200292","pt","Conde Germaine","Camarilla: Servos se opondo a Germaine em combate não podem usar armas. Germaine pode entrar em combate com qualquer toreador controlado por outro Matusalém como uma ação (D).",""
"200293","pt","Conde Germaine","Independente: Germaine recebe +2 de sangrar contra um Matusalém que controle um vampiro titulado não-independente, não-anarquista. Lista Vermelha.[MERGED] Anarquista: Germaine recebe um pressionar opcional a cada combate.",""
"200294","pt","Conde Jocalo","Independente: Se Jocalo estiver pronto depois que seu predador ou presa usar uma ação de fase de descarte, você pode olhar a mão daquele Matusalém (depois da carta ser resposta, se houver). +1 de sangrar. +1 de tamanho de mão.",""
"200295","pt","Conde Ormonde","Independente.",""
"200296","pt","Conde Vladimir Rustovitch","Sabá: Depois que você repor uma carta de combate que Vladimir jogar, você pode comprar uma carta adicional (descarte em seguida). Ele recebe +1 de força em combate com um lobisomem. Vôo [FLIGHT].",""
"200297","pt","Conde Zaroff","Camarilla: Você pode queimar 1 de recurso para cancelar uma caçada de sangue convocada para Zaroff e movê-lo para a região não controlada.",""
"200298","pt","Courtland Leighton","Camarilla.",""
"200299","pt","Creamy Jade","Sabá.",""
"200300","pt","Cristobal Ghiberti","Independente.",""
"200301","pt","Cristofero Giovanni","Independente.",""
"200302","pt","Cristos Mantigo","Sabá: Cristos pode procurar em sua biblioteca por uma carta de equipamento e movê-la para sua mão com uma ação com +1 de furtividade. Descarte para seu tamanho de mão e embaralhe sua biblioteca na sequência.",""
"200303","pt","Crow","Anarquista.",""
"200304","pt","Crusher","primogênitoito Camarilla: Uma vez por combate, Crusher pode esquivar com um golpe que custa 1 de sangue. +1 de força.",""
"201582","pt","Crystal Lynn","Anarquista.",""
"200305","pt","Cybele","Independente: Se Cybele estiver destravada no início de sua fase mestra, você recebe +1 ação de fase mestra. Ela pode sangrar com +2 de sangrar como uma ação (D) que custa 1 de sangue. Infernal.",""
"200306","pt","Cynthia Ingold","Sabá: Cynthia recebe +1 de força em combate com um vampiro Camarilla. Estéril.",""
"200307","pt","Cyscek","Sabá: Se Cyscek estiver pronto depois que qualquer Matusalém jogar um evento de Gehenna, você ganha a vantagem e aquele Matusalém queima 1 de recurso. +1 de furtividade.",""
"200308","pt","Daliah","Anarquista: Após Daliah entrar em combate, ela pode ganhar 1 de sangue.",""
"200309","pt","Daliyah","Camarilla.",""
"200310","pt","Damaskenos, Arauto de Leandro","Camarilla: Se Damaskenos se tornar o Príncipe de Cairo, cada Ministro queima 1 de sangue. Se ele se tornar o Justicar Malkaviano, cada Ministro queima 2 de sangue.",""
"200311","pt","Dame Hollerton","Sabá.",""
"200312","pt","Dan Murdock","Camarilla: Dan pode fazer uma ação para que você procure em sua biblioteca por um Sangue de Gigante e coloque-o em sua mão (embaralhe e descarte para seu tamanho de mão em seguida).",""
"200313","pt","Dana Dançante","Camarilla: +1 de força.",""
"200314","pt","Dana Dançante","Anarquista.[MERGED] Enquanto Dana Dançarina estiver em combate, você recebe +1 de tamanho de mão.",""
"200315","pt","Dani","Sabá.",""
"200316","pt","Danielle Diron","Independente: Danielle tem 1 voto (titulado). Durante sua fase de destravar, se Danielle estiver pronta e não tiver sangue, mova 2 de sangue do banco de sangue para ela.",""
"200317","pt","Danielle Diron","Anarquista: Durante a etapa de votação de qualquer referendo, Danielle pode queimar 1 de sangue para receber +1 voto.[MERGED] Barão de Berlim.",""
"200318","pt","Danny Larkshill","Independente: Danny recebe +1 de força em combate com um vampiro mais jovem.",""
"200319","pt","Danylo","Sabá: Danylo pode procurar em sua biblioteca por um local, revelá-lo e movê-lo para su amão como uma ação que custa 1 de recurso (embaralhe e descarte em sequência. Círculo de Kiev. Estéril.",""
"201639","pt","Daria","Camarilla: Daria pode travar para dar a outro Nosferatu +1 de furtividade. Ações diretas custam a ela +1 de sangue.",""
"201583","pt","Dario Ziggler","Anarquista.",""
"201640","pt","Darius Shirazi","Camarilla: Darius pode roubar um equipamento que não seja eletrônico, veículo ou arma como uma ação (D).",""
"200320","pt","Darius Styx","Independente: Darius pode olhar uma carta aleatória da mão de outro matusalém como uma ação (D). Se for uma carta de equipamento ou lacaio, coloque a carta em Darius (ignore requerimentos e custo).",""
"200321","pt","Dark Selina","Cardeal Sabá: Selina recebe +1 de furtividade durante ações políticas.","/img/cards/pt/200321.jpg"
"200322","pt","Darlene Killian","Sabá: Aliados e lacaios custam a Darlene 1 de sangue adicional. Estéril.",""
"200323","pt","Darrell Boyce, Consul","Sabá.",""
"200324","pt","Darva Felispa","Camarilla.",""
"200325","pt","Darvag, o Açougueiro de  Rus","Sabá: Darvag pode queimar um local como uma ação (D). Mão Negra.",""
"200326","pt","David Morgan, o Algoz","Camarilla: David recebe +1 de percepção quando tenta bloquear um vampiro com capacidade 2 ou menos.",""
"200327","pt","De Sade","Arcebispo Sabá de Paris: Vampiros precisam queimar 1 de sangue para declarar votos e sub-votos contra referendos convocados por De Sade.",""
"200328","pt","Dedefra","Independente: Dedefra recebe +1 de força em combate com um vampiro da Camarilla.",""
"200329","pt","Dela Eden","Laibon: +1 de força.",""
"200330","pt","Delilah Easton","Camarilla.",""
"200331","pt","Delilah Monroe","Independente: Delilah recebe -1 de percepção contra vampiros mais velhos.",""
"200332","pt","Delizbieta dos Olhos Negros","Independente: Delizbieta recebe +1 de percepção durante ações direcionadas a um ravnos que você controla.",""
"200333","pt","Demdemeh","Laibon: Se quaisquer eventos de Gehenna estiverem em jogo durante sua fase de destravar, você pode mover um lacaio animal em Demdemeh para sua região pronta. Ele se transforma em um lacaio animal com 1 de força e 1 de sangrar, e tem +1 de força enquanto tiver 3 ou mais de vida.",""
"200334","pt","Demetrius Slater","Camarilla.",""
"200335","pt","Democritus","Justicar Ventrue da Camarilla: Se Democritus estiver pronto, qualquer Matusalém contestando uma carta com você queima 1 re recurso adicional para evitar abdicar daquela carta. +1 de sangrar.",""
"200336","pt","Denette Stensen","Sabá.",""
"200337","pt","DeSalle","Sabá: Enquanto DeSalle estiver agindo, um vampiro do Sabá pode queimar 1 de sangue para receber +1 de percepção durante aquela ação. +1 de furtividade.",""
"200338","pt","Desiree Narayan, Historiadora Anarquista","Anarquista.",""
"200339","pt","Devin Bisley","Sabá.",""
"200340","pt","Devyn","Sabá.",""
"200341","pt","Dhita Choudhair","Independente.",""
"200342","pt","Diana Vick","Camarilla.",""
"200343","pt","Didi Meyers","Camarilla.",""
"200344","pt","Diego Giovanni","Independente: Diego pode queimar um local como uma ação (D) que custa 2 de sangue.",""
"200345","pt","Dieter Kleist","Camarilla.",""
"200346","pt","Dimple","Camarilla.",""
"200347","pt","Dirk","Camarilla: Vampiros titulados recebem +1 de percepção quando tentam bloquear Dirk.",""
"200348","pt","Djuhah, o Arco de Bronze","Sabá: Mão negra. Serafim.",""
"200349","pt","Dmitra Ilyanova","Justicar Camarilla Brujah: Dmitra pode convocar um referendo para distribuir 4 de sangue do banco de sangue entre um ou mais vampiros prontos como uma ação política com +1 de furtividade.",""
"200350","pt","Dmitri Borodin","Independente: Uma vez por combate, Dmitri pode queimar 1 de sangue para previnir todo o dano de um golpe do servo oponente. Durante uma ação, ele pode queimar 1 de sangue para receber +1 de furtividade. Sangue amaldiçoado.",""
"201670","pt","Doc Martina","Anarquista: Resgatar um vampiro de torpor custa a Doc Martina -1 de sangue.",""
"201584","pt","Doctor Morocco","Anarquista.",""
"200351","pt","Doctor Streck","Sabá: Quando Streck sangrar com sucesso, o Matusalém alvo descarta uma carta aleatória de sua mão.",""
"200352","pt","Dodd","Sabá.",""
"200353","pt","Dolie","Laibon.",""
"200354","pt","Dollface","Camarilla.",""
"200355","pt","Dolphin Black","Sabá.",""
"200356","pt","Domenic Giovanni","Independente.","/img/cards/pt/200356.jpg"
"201671","pt","Dominica","Independente: Dominica pode procurar em sua biblioteca por uma carta mestra de arquétipo, revelá-la e movê-la para sua mão com uma ação com +1 de furtividade.",""
"200357","pt","Dominique","Sabá: Como uma ação (D), Dominique pode colocar um contador de vandalismo em um local. Se um local possuir um número de contadores de vandalismo igual a seu custo (ou 1 contador de vandalismo se o local não possuir custo), queime-o.",""
"200358","pt","Dominique","Avançado. Sabá: Durante sua fase de destravar, você pode queimar um local que você controla para ganhar X de recursos, onde X é o custo daquele local.[MERGED] Anaquista: Barão de Paris.",""
"200359","pt","Dominique Santo Paulo","Sabá. Mão Negra: Dominique recebe +1 de força em combate com um Nosferatu ou Nosferatu Antitribu.",""
"200360","pt","Don Caravelli","Camarilla: Uma vez por combate que envolva outro vampiro que você controla, Don Caravelli pode queimar 1 de sangue para dar a esse vampiro 1 pressionar.",""
"200361","pt","Don Cerro","Camarilla.",""
"200362","pt","Don Cruez, o Idealista","Justicar Camarilla Brujah: Uma vez por combate, Don Cruez pode queimar 1 de sangue para ganhar uma manobra.",""
"200363","pt","Don Michael Antonio Giovanni","Independente. 2 votos (titulado): Michael não pode golpear: fim de combate ou pressionar para terminar o combate. Ele recebe +1 de força em todas as rodadas de combate após a primeira.",""
"200364","pt","Dónal O'Connor","Príncipe Camarilla de Dublin: Qualquer vampiro bloqueando Dónal queima 1 de snague (antes do combate começar, se houver).",""
"200365","pt","Donald Cargill","Camarilla: Donald queima 1 de sangue após um referendo convocado por seu predador passar.",""
"200366","pt","Donatello Giovanni","Independente: Durante a fase de destravar de sua presa, você pode escolher um vampiro controlado por um Matusalém que não seja seu predador. Se o vampiro escolhido tentar te sangrar antes de sua próxima fase de destravar, ele move 1 de sangue para Donatello.",""
"200367","pt","Donatien","Cardeal Sabá: Como uma ação (D), Donatien pode sangrar qualquer Matusalém que tentou uma ação de sangrar sem sucesso desde seu ultimo turno. +1 de sangrar.",""
"201544","pt","Donny Kowalczyk","Príncipe Camarilla de Pitsburgo.","/img/cards/pt/201544.jpg"
"200368","pt","Dorian Strack","Camarilla.",""
"200369","pt","Doris McMillon","Sabá.",""
"200370","pt","Dorka","Sabá: Dorka pode entrar em combate contra um servo controlado por seu predador ou presa com uma ação (D). Círculo de Budapeste. Estéril.",""
"200371","pt","Dovey Ebfwe","Sabá: Dovey recebe +1 de furtividade quando emprega um lacaio. Mão Negra. Estéril.",""
"201545","pt","a Viuva","Primogênito Camarilla: A Viúva recebe +1 de percepção durante ações diretas.","/img/cards/pt/201545.jpg"
"200372","pt","Doyle Fincher","Sabá: Durante sua fase de descarte, se qualquer um dos vampiros de sua presa não estiver com sua capacidade completa, mova 1 de sangue do banco de sangue para um destes vampiros e 1 de sangue do banco de sangue para Doyle. +1 de sangrar.",""
"200373","pt","Dr. Allan Woodstock","Independente.",""
"200374","pt","Dr. Douglas Netchurch","Camarilla.",""
"200375","pt","Dr. Jest","Primogênito Camarilla: Se Dr. Jest estiver destravado durante o início de seu turno, então durante sua fase de destravar você pode fazer sua presa descartar uma carta aleatória de sua mão (e comprar para repor seu tamanho de mão em seguida).",""
"200376","pt","Dr. John Casey","Camarilla.",""
"200377","pt","Dr. John Dee","Príncipe Camarilla de Londres: Ventrue em combate contra John não podem usar golpe: fim de combate. Durante a etapa de votação de qualquer referendo, ele pode descartar uma carta que requer Feitiçaria do Sangue [tha] para obter +2 votos.",""
"200378","pt","Dr. Julius Sutphen","Bispo Sabá: Vampiros mais jovens precisam queimar 1 de sangue para tentar bloquear Julius.",""
"200379","pt","Dr. Julius Sutphen","Sabá: Durante uma ação direcionada, Julius pode queimar 1 de sangue para receber +1 de furtividade.[MERGED] Arcebispo de Atlanta: Julius recebe +1 de força em combate com um vampiro da Camarilla.",""
"200380","pt","Dr. Lawrence Mayhew","Independente.","/img/cards/pt/200380.jpg"
"200381","pt","Dr. Morrow, o Viviseccionista","Sabá: Morrow pode colocar um contador de enxerto em um aliado com uma ação (D). Um aliado com quaisquer contadores de enxerto recebe -1 de furtividade. Mão Negra.",""
"200382","pt","Dr. Oliver Genet","Independente: Aliados e lacaios que requerem Necromância [nec] ou Giovanni custam a Oliver 1 de sangue ou recurso a menos.",""
"200383","pt","Dr. Solomon Grey","Camarilla: Queime 1 de reserva quando Solomon entrar em jogo.",""
"201546","pt","Dr. Stephen Norton","Camarilla.","/img/cards/pt/201546.jpg"
"200384","pt","Dr. Sutton Gassaway","Independente.",""
"200385","pt","o Dracon","Independente: Cartas que requerem Vicissitude [vic] custam a Dracon 1 de sangue a menos. Ele inflige +1 de dano ou rouba 1 de sangue ou vida a mais com ataques a distância (mesmo de perto). Voo [flight]. +1 de sangrar. +2 de força.",""
"200386","pt","Dragos","Sabá: Dragos não queima sangue para pagar o custo de cartas de combate que ele jogar.",""
"200387","pt","Dre, Lider da Aurora Gélida","Camarilla.",""
"200388","pt","Droescher Caolho","Sabá.",""
"200389","pt","Drozodny","Bispo Sabá: Drozodny pode mover uma carta de ação política [POLITICALACTION] de sua pilha de cinzas para sua mão como uma ação com +1 de furtividade (descarte em seguida).",""
"200390","pt","Drusilla Euphemia","Sabá: Drusilla pode dar a você o controle de um Ventrue pronto pelo resto do turno como uma ação (D) que custa 2 de sangue.",""
"200391","pt","Dualidade","Sabá: Você pode comprar 1 carta adicional após repor uma carta que requeira Vicissitude [vic] que Dualista tenha jogado.",""
"200392","pt","Duck","Camarilla.",""
"200393","pt","Durga Syn","Independente: Durga Syn pode queimar 1 de sangue para golpear: roubar equipamento com golpe rápido. Ela não trava para bloquear um aliado ou vmapiro com capacidade 4 ou menos.",""
"200394","pt","Dylan","Sabá: +1 de sangrar.",""
"200395","pt","Dylan","Avançado, Sabá. Lista Vermelha: Dylan recebe +1 de furtividade quando sangra. +1 de força. Infernal.",""
"200396","pt","Earl","Camarilla.",""
"200397","pt","Earl ""Shaka74"" Deams","Earl recebe +1 de furtividade em ações que não sejam de entrar em combate. Durante sua fase de destravar, se você controlar mais que dois imbuídos prontos, Earl queima 1 convicção [1CONVICTION].",""
"200398","pt","Ebanezer Roush","Camarilla: Ebanezer pode entrar em combate com um vampiro com capacidade menor que 4 controlado por sua presa ou predador como uma ação (D) com +2 de furtividade.",""
"200399","pt","Echo","Camarilla: Echo recebe +1 de força em combate com um vampiro da Lista Vermelha.",""
"200400","pt","Eddie Gaines","Camarilla: Se Eddie caçar com sucesso, ele não desvira normalmente durante sua próxima fase de desvirar.",""
"200401","pt","Edith Blount","Camarilla: Se Enid Blount estiver em sua região pronta, Edith recebe uma manobra opcional e um pressionar opcional a cada combate.",""
"200402","pt","Edward Neally","Sabá: Se Edward estiver pronto, você pode usar uma ação de fase mestra para aumentar seu tamanho de mão em 1 pelo resto do turno. Edward pode olhar a mão de sua presa como uma ação (D) que custa 1 de sangue.",""
"200403","pt","Edward Vignes","Camarilla: Você pode queimar uma carta que requer Dominação [dom] de sua mão para fazer com que uma ação direcionada a Edward falhar.",""
"200404","pt","Effie Lowery","Sabá. Estéril.",""
"200405","pt","Egothha","Sabá: Durante sua fase de destravar, se Egothha estiver pronto, sua presa queima a carta do topo de sua biblioteca, e se a carta for uma carta de mestra, Egothha queima 1 de sangue.",""
"200406","pt","Ehrich Weiss","Camarilla.",""
"201585","pt","Elen Kamjian","Anarquista: Se você controlar um servo travado, como uma ação (D) Elen deve sangrar com +1 de sangrar, a menos que ela precise caçar.",""
"200407","pt","Elena Gutierrez","Camarilla.",""
"200408","pt","Elena Mendoza Vasquez","Sabá.",""
"200409","pt","Elihu","Independente: Elihu inflige +2 de dano com armas brancas. Seus golpes com armas brancas não podem ser esquivados. Infernal.",""
"200410","pt","Elimelech, o Duas Vezes Amaldiçoado","Sabá. Mão Negra. Serafim: Elimelech golpeia com golpe rápido. +1 de sangrar. +1 de força.",""
"200411","pt","Eliott Sinclair, Ator Virtuoso","Primogênito Camarilla: +1 de força.",""
"200412","pt","Elisabetta Romano","Primogênito Camarilla: Elisabetta recebe +1 de sangrar quando sangra um Matusalém que controla um Ministro pronto.",""
"201586","pt","Elisha Tucker","Barão Anarquista de Pitsburgo.",""
"200413","pt","Elizabeth Conde","Laibon.",""
"200414","pt","Elizabeth Dimitros","Independente: Hesha Ruhadze não pode bloquear Elizabeth.",""
"200415","pt","Elizabeth Westcott","Sabá.",""
"200416","pt","Ellen Fence, o Rastreador","Bispo Sabá: Ellen pode entrar em combate com qualquer servo travado controlado por seu predador ou presa como uma ação (D).",""
"200417","pt","Ellison Humboldt","Primógeno Camarilla: Príncipes não podem bloquear Ellison. Durante um referendo, Ellison pode queimar 1 de sangue para forçar um príncipe pronto a lançar seus votos e balotes conforme o controlador de Ellison desejar. Isso pode mudar os votos e balotes de um príncipe.",""
"200418","pt","Ember Wright","Sabá.",""
"200419","pt","Emerson Bridges","Camarilla príncipe of Washington, DC.",""
"200420","pt","Emerson Wilkershire III","Camarilla.",""
"200421","pt","Emily Carson","Primogênito Camarilla: Durante sua fase de descarte, Emily pode queimar a Vantagem para destravar.","/img/cards/pt/200421.jpg"
"200422","pt","Enam","Príncipe Camarilla de Córdoba: Sangue amaldiçoado.",""
"200423","pt","Enid Blount","Camarilla: Se Edith Blount estiver em sua região pronta, ela pode queimar 1 de sangue para dar a Enid +1 de furtividade para a ação atual.",""
"200424","pt","Enkidu,  o Nóe","Sabá. Lista vermelha: Enkidu pode entrar em combate com um servo pronto como uma ação (D). Se Enkidu realizar uma ação de empregar um lacaio com sucesso, ele destrava no fim do turno. Ele não pode usar ou possuir equipamento. +2 de força.",""
"200425","pt","Enzo Giovanni, Borda de Diretores da Pentex","Independente: Enzo ignora as restrições normais de presa ou predador para bloquear ações enquanto um vampiro controlado por outro Matusalém estiver realizando uma ação política. Ele recebe +1 de percepção durante ações políticas não-realizadas por um Príncipe, Justicar ou membro do Cículo Interno.",""
"200426","pt","Enzo Giovanni, Borda de Diretores da Pentex","Independente: Durante a etapa de votação de uma ação política, Enzo pode queimar 1 de sangue para receber +4 votos contra o referendo.[MERGED] Se um referendo falhar, sua presa queima 1 de recurso.",""
"200427","pt","Epikasta Rigatos","Príncipe Camarilla de Nova Iorque: Você pode mover uma carta de ação que Epikasta jogou de sua pilha de cinzas para a sua biblioteca após a resolução (embaralhe em seguida).","/img/cards/pt/200427.jpg"
"200428","pt","Erebus","Independente: Aparições (aliados e lacaios) custam a Erebus 1 de sangue ou recurso a menos.",""
"200429","pt","Eric Kressida","Bispo Sabá: Se Eric estiver em torpor durante a fase de descarte de qualquer outro Matusalém, você pode queimar a Vantagem para movê-lo para sua região pronta.",""
"200430","pt","Eric Milliner","Independente.",""
"200431","pt","Erichtho","Camarilla: Ações de recrutar ou empregar magos custam a Erichtho 1 de sangue ou recurso a menos.",""
